Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Fam_Size,Num_Accepted,MntTotal
2,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,56,3473.0866019844907,3,0,619
1,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,48,3221.0866019844907,4,0,56
2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,49,3537.0866019844907,4,0,146
2,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,37,3350.0866019844907,3,0,81
3,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,61,3635.0866019844907,2,0,2422
3,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,63,3590.0866019844907,3,0,567
2,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,53,3375.0866019844907,3,1,1612
2,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,1,44,3866.0866019844907,3,1,646
0,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,47,3294.0866019844907,3,0,57
3,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,59,3702.0866019844907,3,0,2883
2,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,39,3274.0866019844907,2,0,68
4,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,46,3479.0866019844907,3,0,267
3,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,39,3401.0866019844907,1,0,440
4,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,0,1,76,3426.0866019844907,2,1,1541
2,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,42,3316.0866019844907,3,0,107
2,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,1,52,3766.0866019844907,4,0,389
2,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,0,59,3486.0866019844907,3,2,2111
2,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,73,3537.0866019844907,1,0,2198
3,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,43,3882.0866019844907,3,3,1007
2,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,46,3487.0866019844907,3,0,393
2,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,39,3619.0866019844907,2,0,1507
3,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,38,3272.0866019844907,2,0,195
2,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,69,3458.0866019844907,2,0,45
2,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,1,39,3892.0866019844907,2,0,438
2,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,0,59,3233.0866019844907,3,1,594
3,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,44,3787.0866019844907,3,0,703
3,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,72,3838.0866019844907,4,1,2277
2,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,31,3700.0866019844907,2,0,117
0,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,39,3668.0866019844907,2,0,26
2,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,46,3696.0866019844907,2,0,118
1,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,62,3706.0866019844907,3,0,36
4,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,38,3576.0866019844907,2,0,545
2,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,0,45,3504.0866019844907,3,1,1441
4,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,1,59,3624.0866019844907,1,0,2027
4,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,65,3658.0866019844907,2,0,2277
2,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,1,28,3453.0866019844907,1,0,1678
2,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,34,3800.0866019844907,3,0,29
2,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,56,3355.0866019844907,3,0,313
2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,39,3799.0866019844907,2,1,2378
2,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,59,3671.0866019844907,2,0,1092
2,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,0,0,43,3635.0866019844907,3,1,111
4,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,75,3264.0866019844907,1,0,816
2,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,58,3384.0866019844907,1,0,2475
3,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,50,3470.0866019844907,3,0,210
2,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,53,3843.0866019844907,4,0,954
0,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,29,3420.0866019844907,3,1,68
2,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,47,3597.0866019844907,3,0,607
1,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,71,3900.0866019844907,2,0,1427
1,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,0,44,3541.0866019844907,2,1,1488
3,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,1,63,3865.0866019844907,2,0,1686
2,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,45,3436.0866019844907,2,0,669
2,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,48,3418.0866019844907,3,0,35
3,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,53,3387.0866019844907,2,0,299
2,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,63,3249.0866019844907,3,0,385
2,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,46,3263.0866019844907,2,0,380
1,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,61,3388.0866019844907,4,0,142
3,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,56,3621.0866019844907,4,0,62
4,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,0,61,3835.0866019844907,2,1,952
4,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,52,3685.0866019844907,3,0,1660
2,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,61,3776.0866019844907,2,0,654
2,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,46,3383.0866019844907,4,0,743
2,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,0,1,36,3515.0866019844907,3,1,73
3,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,0,50,3571.0866019844907,3,1,602
3,51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,51,3656.0866019844907,3,0,504
3,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,66,3257.0866019844907,2,0,317
1,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,65,3563.0866019844907,4,0,261
2,51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,63,3866.0866019844907,4,0,64
1,51381.5,49,5,1,9,2,0,4,1,1,0,2,7,0,0,57,3370.0866019844907,3,0,26
2,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,48,3833.0866019844907,3,0,63
2,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,73,3367.0866019844907,2,2,2891
4,51381.5,17,25,1,13,0,0,3,1,1,0,3,7,0,0,49,3321.0866019844907,3,0,67
1,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,45,3515.0866019844907,4,0,31
2,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,41,3762.0866019844907,4,0,60
2,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,42,3260.0866019844907,2,0,2149
3,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,49,3463.0866019844907,4,0,483
2,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,48,3471.0866019844907,3,0,105
4,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,49,3321.0866019844907,3,0,67
1,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,46,3799.0866019844907,3,0,80
4,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,49,3247.0866019844907,3,0,34
3,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,65,3536.0866019844907,4,0,1411
2,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,47,3240.0866019844907,3,0,26
2,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,49,3344.0866019844907,2,0,84
3,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,53,3636.0866019844907,2,0,1543
4,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,52,3768.0866019844907,4,0,517
2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60,3875.0866019844907,4,0,490
2,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,49,3294.0866019844907,3,0,1411
2,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,68,3271.0866019844907,3,0,285
2,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,1,64,3887.0866019844907,2,0,558
3,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,51,3827.0866019844907,3,0,1240
4,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,54,3893.0866019844907,4,0,234
3,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,70,3646.0866019844907,3,0,491
3,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,68,3396.0866019844907,3,0,1123
2,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,71,3861.0866019844907,3,0,750
4,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,1,68,3863.0866019844907,3,0,252
4,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,44,3841.0866019844907,3,0,1219
2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,49,3607.0866019844907,3,3,2908
3,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,52,3333.0866019844907,4,0,25
2,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,1,77,3360.0866019844907,2,1,1935
2,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,31,3703.0866019844907,2,0,261
2,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,42,3586.0866019844907,2,0,736
0,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,55,3731.0866019844907,2,0,98
2,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,73,3328.0866019844907,2,0,290
2,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,49,3307.0866019844907,5,0,81
2,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,48,3354.0866019844907,4,0,64
4,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,49,3281.0866019844907,5,0,15
1,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,49,3461.0866019844907,1,0,1096
2,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,0,55,3797.0866019844907,2,1,2348
4,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,52,3335.0866019844907,3,0,72
2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,62,3750.0866019844907,2,0,66
2,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,51,3623.0866019844907,3,0,81
4,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,47,3644.0866019844907,3,0,37
4,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,49,3488.0866019844907,3,0,29
1,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,63,3293.0866019844907,3,0,68
2,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,49,3684.0866019844907,1,0,482
3,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,38,3652.0866019844907,3,0,49
1,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,48,3338.0866019844907,2,0,40
2,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,36,3394.0866019844907,2,2,1824
2,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,48,3390.0866019844907,3,0,43
2,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,54,3444.0866019844907,3,0,423
1,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,0,42,3623.0866019844907,4,1,64
2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,60,3875.0866019844907,4,0,490
1,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,35,3722.0866019844907,2,0,35
2,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,57,3269.0866019844907,2,0,139
2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,38,3702.0866019844907,3,0,185
2,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,69,3548.0866019844907,4,0,96
3,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,72,3483.0866019844907,4,0,31
2,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,42,3866.0866019844907,3,0,79
3,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,1,73,3815.0866019844907,1,1,2902
2,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,0,75,3477.0866019844907,2,2,3249
2,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,63,3459.0866019844907,2,0,409
1,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,50,3762.0866019844907,2,0,1801
2,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,0,64,3777.0866019844907,3,1,1593
4,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,39,3449.0866019844907,2,0,1831
1,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,48,3300.0866019844907,3,0,1089
2,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,49,3699.0866019844907,3,0,265
2,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,56,3222.0866019844907,2,0,1361
2,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,1,68,3430.0866019844907,1,0,2210
4,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,54,3474.0866019844907,2,0,94
4,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,56,3872.0866019844907,2,0,696
2,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,52,3206.0866019844907,2,0,1549
2,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,1,50,3826.0866019844907,2,0,271
2,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,49,3735.0866019844907,4,0,92
2,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,51,3339.0866019844907,1,3,3651
4,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,1,47,3855.0866019844907,2,0,687
3,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,0,71,3356.0866019844907,2,1,1064
2,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,1,0,62,3516.0866019844907,3,0,927
4,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,0,66,3279.0866019844907,4,2,84
2,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,43,3213.0866019844907,3,0,46
3,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,35,3558.0866019844907,3,0,77
3,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,58,3576.0866019844907,2,0,1181
2,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,68,3703.0866019844907,3,0,1029
2,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,69,3615.0866019844907,2,1,2475
4,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,71,3343.0866019844907,4,0,22
2,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,51,3731.0866019844907,3,0,2317
1,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,51,3392.0866019844907,4,0,73
2,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,44,3625.0866019844907,3,0,247
2,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,55,3630.0866019844907,2,0,69
4,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,52,3868.0866019844907,4,2,1247
2,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,63,3792.0866019844907,3,0,1575
2,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,67,3704.0866019844907,3,0,203
3,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,65,3785.0866019844907,1,0,2096
4,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,51,3441.0866019844907,3,0,160
3,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,34,3446.0866019844907,1,0,329
4,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,0,60,3358.0866019844907,3,1,1978
2,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,42,3656.0866019844907,2,0,1445
2,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,61,3869.0866019844907,3,0,1345
1,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,40,3458.0866019844907,3,0,34
2,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,41,3513.0866019844907,3,0,48
1,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,45,3898.0866019844907,3,0,1537
3,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,45,3685.0866019844907,2,0,1413
3,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,51,3209.0866019844907,2,0,2382
4,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,75,3221.0866019844907,5,1,850
2,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,66,3736.0866019844907,3,1,3359
3,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,49,3433.0866019844907,3,0,503
4,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,1,50,3572.0866019844907,4,0,1003
4,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,71,3726.0866019844907,3,0,478
2,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,0,1,33,3539.0866019844907,2,3,3783
2,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,43,3473.0866019844907,3,0,956
2,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,31,3402.0866019844907,3,0,97
2,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,62,3356.0866019844907,2,0,1292
2,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,44,3412.0866019844907,2,0,93
4,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,1,52,3884.0866019844907,3,1,1960
2,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,62,3795.0866019844907,3,0,2374
2,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,33,3734.0866019844907,2,0,2124
3,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,46,3705.0866019844907,4,0,652
1,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,48,3338.0866019844907,2,0,40
2,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,44,3883.0866019844907,3,0,680
3,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,48,3803.0866019844907,4,0,1286
4,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,1,66,3880.0866019844907,1,1,2577
3,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,47,3303.0866019844907,2,1,1678
3,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,49,3557.0866019844907,4,0,948
1,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,0,46,3801.0866019844907,3,1,1398
4,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,50,3449.0866019844907,2,0,1274
2,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,63,3588.0866019844907,3,0,1527
2,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,33,3349.0866019844907,2,0,1632
3,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,46,3882.0866019844907,3,0,177
2,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,56,3783.0866019844907,3,0,2469
2,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,35,3265.0866019844907,2,0,2061
1,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,1,44,3627.0866019844907,2,0,75
2,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,41,3312.0866019844907,2,0,335
2,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,59,3780.0866019844907,3,0,1529
2,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,43,3495.0866019844907,3,0,108
3,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,49,3484.0866019844907,3,0,146
2,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,1,51,3797.0866019844907,2,0,109
4,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,1,38,3593.0866019844907,1,0,2833
2,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,50,3601.0866019844907,2,0,1914
2,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,45,3344.0866019844907,2,0,118
4,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,48,3256.0866019844907,3,0,67
2,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,48,3644.0866019844907,2,0,7
2,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,45,3788.0866019844907,4,0,1223
4,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,73,3287.0866019844907,1,0,1566
2,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,63,3767.0866019844907,4,0,165
4,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,1,34,3327.0866019844907,1,2,2442
2,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,61,3664.0866019844907,3,0,62
1,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,46,3767.0866019844907,3,1,2684
1,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,0,63,3612.0866019844907,4,1,486
4,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,46,3217.0866019844907,3,0,1578
3,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,1,46,3882.0866019844907,3,0,177
1,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,33,3865.0866019844907,3,0,108
1,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,33,3834.0866019844907,2,0,373
2,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,32,3393.0866019844907,2,0,31
4,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,1,62,3406.0866019844907,1,0,1587
4,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,50,3823.0866019844907,3,1,2086
3,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,54,3735.0866019844907,2,0,1576
2,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,32,3295.0866019844907,3,0,105
3,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,60,3680.0866019844907,4,0,1469
2,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,43,3779.0866019844907,2,0,1650
4,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,68,3601.0866019844907,4,0,32
2,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,57,3869.0866019844907,2,0,1424
3,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,35,3734.0866019844907,3,0,165
1,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,34,3502.0866019844907,2,0,90
2,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,1,58,3799.0866019844907,1,0,218
2,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,64,3727.0866019844907,2,0,970
1,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,46,3659.0866019844907,4,0,34
3,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,70,3462.0866019844907,2,0,142
1,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,56,3315.0866019844907,2,0,814
2,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,0,65,3867.0866019844907,3,0,1529
2,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,59,3239.0866019844907,2,1,1325
2,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,47,3888.0866019844907,3,0,1931
3,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,0,54,3489.0866019844907,4,0,37
3,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,0,1,59,3811.0866019844907,4,1,407
2,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,45,3582.0866019844907,2,0,23
2,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,0,60,3724.0866019844907,4,0,132
4,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,45,3545.0866019844907,2,0,1566
2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,38,3702.0866019844907,3,0,185
3,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,45,3439.0866019844907,4,0,869
2,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,33,3807.0866019844907,3,0,22
2,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,67,3213.0866019844907,2,0,863
2,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,36,3215.0866019844907,3,0,138
2,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,69,3728.0866019844907,2,0,675
3,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,0,57,3776.0866019844907,2,1,2197
2,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,0,67,3277.0866019844907,3,0,1300
4,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,1,71,3842.0866019844907,4,0,1116
4,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,0,64,3661.0866019844907,5,0,1752
4,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,1,75,3784.0866019844907,1,2,2321
2,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,0,67,3805.0866019844907,4,0,88
3,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,1,30,3338.0866019844907,1,1,3681
3,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,35,3446.0866019844907,3,0,59
2,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,44,3883.0866019844907,3,0,680
4,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,0,61,3659.0866019844907,3,0,501
2,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,1,39,3300.0866019844907,4,0,182
4,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,74,3264.0866019844907,2,2,3050
2,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,29,3575.0866019844907,2,0,171
3,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,0,45,3724.0866019844907,2,0,762
